RamanShift:203		
1184.44	17155.96	
1189.395	17063.62	
1194.345	16998.96	
1199.29	16925.96	
1204.23	16998.96	
1209.165	17065.96	
1214.095	17175.96	
1219.021	17311.29	
1223.941	17510.62	
1228.856	17637.29	
1233.766	17687.62	
1238.672	17720.96	
1243.572	17718.96	
1248.467	17619.62	
1253.358	17440.96	
1258.244	17205.62	
1263.124	17009.62	
1268	16783.96	
1272.871	16657.96	
1277.737	16567.62	
1282.599	16588.96	
1287.455	16638.62	
1292.306	16682.29	
1297.153	16809.29	
1301.995	16898.96	
1306.832	17005.62	
1311.664	17114.96	
1316.491	17093.29	
1321.314	17042.29	
1326.132	16876.96	
1330.945	16608.29	
1335.753	16388.29	
1340.556	16149.96	
1345.354	15875.29	
1350.148	15703.63	
1354.937	15694.29	
1359.722	15769.29	
1364.501	15901.96	
1369.276	16144.96	
1374.046	16324.62	
1378.811	16495.62	
1383.572	16559.29	
1388.327	16481.29	
1393.079	16296.96	
1397.825	16091.29	
1402.567	15865.29	
1407.304	15650.62	
1412.036	15550.29	
1416.764	15481.62	
1421.487	15475.96	
1426.205	15520.96	
1430.919	15628.96	
1435.628	15789.29	
1440.333	15950.63	
1445.032	16083.29	
1449.727	16283.96	
1454.418	16356.62	
1459.104	16392.96	
1463.785	16286.29	
1468.462	16042.29	
1473.134	15821.96	
1477.802	15658.96	
1482.465	15584.96	
1487.123	15608.29	
1491.777	15693.62	
1496.426	15751.96	
1501.071	15878.29	
1505.711	16066.29	
1510.347	16258.62	
1514.978	16456.29	
1519.604	16612.29	
1524.226	16717.62	
1528.844	16792.62	
1533.457	16787.62	
1538.065	16791.62	
1542.669	16768.62	
1547.269	16688.96	
1551.864	16710.96	
1556.454	16742.29	
1561.041	16809.96	
1565.622	16863.29	
1570.199	17008.29	
1574.772	17173.29	
1579.34	17384.29	
1583.904	17607.96	
1588.464	17743.96	
1593.019	17824.62	
1597.569	17978.96	
1602.115	18023.62	
1606.657	18032.96	
1611.195	18076.29	
1615.728	18121.96	
1620.256	18217.96	
1624.78	18406.29	
1629.3	18599.62	
1633.816	18804.96	
1638.327	19011.96	
1642.834	19150.62	
1647.336	19381.29	
1651.834	19441.62	
1656.328	19429.62	
1660.817	19392.96	
1665.302	19183.29	
1669.783	18894.62	
1674.259	18522.62	
1678.732	17994.29	
1683.199	17466.29	
1687.663	16852.62	
1692.122	16345.96	
1696.577	15974.63	
1701.028	15795.96	
1705.474	15774.29	
1709.917	15699.96	
1714.355	15453.29	
1718.788	15214.62	
1723.218	14923.63	
1727.643	14653.29	
1732.064	14423.96	
1736.481	14149.96	
1740.893	13816.96	
1745.301	13554.96	
1749.705	13257.29	
1754.105	12979.29	
1758.501	12772.29	
1762.893	12539.62	
1767.28	12389.62	
1771.663	12296.62	
1776.042	12266.62	
1780.417	12291.62	
1784.787	12378.29	
1789.154	12529.62	
1793.516	12659.96	
1797.874	12809.29	
1802.228	12934.96	
1806.578	12927.96	
1810.924	12863.63	
1815.266	12727.62	
1819.603	12569.96	
1823.937	12409.62	
1828.266	12236.62	
1832.591	12096.96	
1836.913	11973.62	
1841.23	11883.29	
1845.543	11874.62	
1849.852	11858.62	
1854.156	11865.96	
1858.457	11850.29	
1862.754	11890.29	
1867.047	11881.62	
1871.335	11965.96	
1875.62	11981.29	
1879.9	12001.62	
1884.177	11975.29	
1888.449	11950.62	
1892.718	11894.29	
1896.982	11836.62	
1901.243	11809.62	
1905.499	11779.62	
1909.752	11798.62	
1914	11815.96	
1918.245	11885.29	
1922.485	11946.29	
1926.722	12030.29	
1930.954	12120.29	
1935.183	12167.96	
1939.408	12225.29	
1943.628	12286.62	
1947.845	12303.62	
1952.058	12299.62	
1956.267	12274.29	
1960.472	12217.29	
1964.673	12084.62	
1968.87	11947.62	
1973.063	11848.96	
1977.252	11745.62	
1981.438	11710.96	
1985.619	11626.96	
1989.797	11583.29	
1993.971	11583.29	
1998.14	11594.96	
2002.306	11632.96	
2006.469	11634.96	
2010.627	11660.62	
2014.781	11634.62	
2018.932	11604.29	
2023.078	11587.62	
2027.221	11494.29	
2031.36	11413.96	
2035.495	11258.62	
2039.627	11185.96	
2043.754	11136.62	
2047.878	11108.29	
2051.998	11088.29	
2056.114	11076.62	
2060.226	11149.96	
2064.334	11182.29	
2068.439	11226.96	
2072.54	11295.29	
2076.637	11335.96	
2080.73	11377.62	
2084.82	11428.96	
2088.906	11464.62	
2092.988	11448.29	
2097.066	11365.96	
2101.14	11326.29	
2105.211	11258.96	
2109.278	11226.96	
2113.342	11180.96	
2117.401	11131.29	
2121.457	11113.96	
2125.509	11095.29	
2129.558	11054.29	
2133.602	11014.62	
2137.643	10997.62	
2141.681	10999.62	
2145.714	10920.96	
2149.744	10889.96	
2153.77	10829.96	
2157.793	10768.96	
2161.812	10656.96	
2165.827	10487.29	
2169.838	10376.29	
2173.846	10221.29	
2177.851	10094.29	
2181.851	9971.29	
2185.848	9903.62	
2189.841	9795.96	
2193.831	9735.29	
2197.817	9660.29	
2201.799	9657.29	
2205.778	9616.62	
2209.753	9610.62	
2213.725	9617.29	
2217.693	9599.62	
2221.657	9610.29	
2225.618	9635.96	
2229.575	9593.96	
2233.529	9541.96	
2237.479	9506.62	
2241.425	9391.29	
2245.368	9294.62	
2249.307	9202.29	
2253.243	9086.96	
2257.175	8997.29	
2261.104	8923.96	
2265.029	8830.62	
2268.95	8770.29	
2272.868	8679.29	
2276.783	8595.62	
2280.694	8539.96	
2284.601	8482.62	
2288.505	8404.62	
2292.405	8312.29	
2296.302	8248.29	
2300.195	8180.96	
2304.085	8065.62	
2307.971	7956.29	
2311.854	7875.63	
2315.734	7761.96	
2319.609	7650.63	
2323.482	7522.29	
2327.351	7442.29	
2331.216	7424.62	
2335.078	7413.62	
2338.937	7322.96	
2342.792	7275.63	
2346.643	7274.96	
2350.492	7263.62	
2354.336	7251.29	
2358.178	7283.29	
2362.015	7305.62	
2365.85	7305.62	
2369.681	7304.96	
2373.508	7317.63	
2377.333	7306.96	
2381.153	7283.96	
2384.971	7253.29	
2388.785	7189.62	
2392.595	7157.96	
2396.402	7125.96	
2400.206	7066.62	
2404.007	7047.29	
2407.804	7007.29	
2411.597	7002.63	
2415.388	6980.96	
2419.174	6949.29	
2422.958	6922.96	
2426.738	6908.29	
2430.515	6876.62	
2434.289	6878.29	
2438.059	6840.62	
2441.825	6782.29	
2445.589	6763.96	
2449.349	6723.96	
2453.106	6671.96	
2456.859	6630.96	
2460.61	6584.63	
2464.356	6545.96	
2468.1	6510.96	
2471.84	6488.62	
2475.577	6434.29	
2479.311	6453.96	
2483.041	6448.62	
2486.768	6464.96	
2490.492	6435.96	
2494.213	6469.29	
2497.93	6449.96	
2501.644	6461.29	
2505.355	6436.96	
2509.062	6438.62	
2512.766	6441.29	
2516.467	6413.29	
2520.165	6371.62	
2523.859	6330.29	
2527.551	6293.29	
2531.239	6256.62	
2534.923	6213.96	
2538.605	6175.63	
2542.283	6139.96	
2545.958	6128.96	
2549.63	6117.63	
2553.299	6111.63	
2556.964	6066.29	
2560.626	6038.63	
2564.285	6011.29	
2567.941	5969.29	
2571.594	5906.96	
2575.243	5905.63	
2578.89	5886.62	
2582.533	5838.96	
2586.173	5817.29	
2589.809	5747.62	
2593.443	5741.96	
2597.073	5718.29	
2600.701	5679.29	
2604.325	5643.96	
2607.946	5662.29	
2611.564	5651.63	
2615.178	5645.29	
2618.79	5615.63	
2622.398	5593.62	
2626.004	5556.62	
2629.606	5513.96	
2633.205	5461.62	
2636.801	5427.63	
2640.394	5374.29	
2643.983	5311.29	
2647.57	5283.29	
2651.153	5216.29	
2654.734	5165.96	
2658.311	5102.62	
2661.885	5055.96	
2665.456	5025.62	
2669.025	4978.62	
2672.589	4955.29	
2676.151	4928.62	
2679.71	4882.96	
2683.266	4823.96	
2686.819	4768.96	
2690.368	4709.96	
2693.915	4678.29	
2697.458	4594.29	
2700.999	4535.29	
2704.536	4502.96	
2708.071	4453.96	
2711.602	4418.62	
2715.13	4389.62	
2718.656	4345.29	
2722.178	4314.29	
2725.697	4309.96	
2729.214	4320.62	
2732.727	4328.29	
2736.237	4363.29	
2739.744	4388.96	
2743.249	4413.29	
2746.75	4405.29	
2750.248	4427.62	
2753.743	4448.62	
2757.236	4447.96	
2760.725	4445.62	
2764.211	4439.29	
2767.695	4429.62	
2771.175	4415.96	
2774.652	4373.29	
2778.127	4347.62	
2781.598	4321.96	
2785.067	4273.29	
2788.532	4256.29	
2791.995	4270.96	
2795.455	4275.62	
2798.911	4234.96	
2802.365	4234.29	
2805.816	4251.29	
2809.264	4222.96	
2812.709	4207.96	
2816.151	4179.96	
2819.59	4169.96	
2823.026	4158.29	
2826.46	4141.29	
2829.89	4157.96	
2833.318	4149.29	
2836.742	4137.62	
2840.164	4148.96	
2843.583	4159.96	
2846.999	4177.29	
2850.412	4208.96	
2853.822	4225.29	
2857.229	4259.29	
2860.634	4275.62	
2864.035	4315.29	
2867.434	4348.96	
2870.83	4366.29	
2874.223	4399.62	
2877.613	4436.96	
2881	4447.62	
2884.385	4448.96	
2887.766	4433.29	
2891.145	4446.62	
2894.521	4427.29	
2897.894	4418.96	
2901.264	4385.62	
2904.631	4390.29	
2907.996	4382.96	
2911.358	4387.96	
2914.717	4398.29	
2918.073	4429.96	
2921.426	4442.62	
2924.777	4472.96	
2928.124	4514.96	
2931.469	4595.96	
2934.811	4683.63	
2938.15	4716.96	
2941.487	4755.29	
2944.821	4758.96	
2948.152	4730.96	
2951.48	4725.62	
2954.805	4721.29	
2958.128	4721.29	
2961.447	4752.63	
2964.765	4758.29	
2968.079	4802.29	
2971.39	4851.29	
2974.699	4952.96	
2978.005	5020.96	
2981.308	5105.29	
2984.609	5204.62	
2987.907	5299.29	
2991.202	5393.29	
2994.494	5503.62	
2997.784	5590.62	
3001.07	5700.96	
3004.355	5775.62	
3007.636	5867.96	
3010.915	5916.29	
3014.191	5986.96	
3017.464	6056.62	
3020.734	6075.29	
3024.002	6116.63	
3027.267	6164.62	
3030.53	6205.62	
3033.789	6272.96	
3037.046	6354.29	
3040.301	6443.29	
3043.552	6535.96	
3046.801	6627.96	
3050.048	6750.29	
3053.291	6919.96	
3056.532	7054.62	
3059.771	7194.96	
3063.006	7368.29	
3066.239	7556.62	
3069.469	7732.62	
3072.697	7939.63	
3075.922	8108.96	
3079.144	8241.29	
3082.364	8409.29	
3085.581	8563.29	
3088.795	8746.96	
3092.007	8875.29	
3095.216	9018.29	
3098.423	9197.29	
3101.627	9361.62	
3104.828	9526.96	
3108.026	9683.62	
3111.222	9886.29	
3114.416	10065.29	
3117.607	10304.96	
3120.795	10506.96	
3123.98	10705.62	
3127.163	10930.29	
3130.344	11162.29	
3133.521	11377.29	
3136.696	11607.96	
3139.869	11838.96	
3143.039	11993.96	
3146.206	12138.29	
3149.371	12264.29	
3152.533	12349.96	
3155.693	12471.29	
3158.85	12522.62	
3162.005	12566.29	
3165.157	12616.29	
3168.306	12657.96	
3171.453	12670.62	
3174.597	12719.96	
3177.739	12744.29	
3180.878	12779.96	
3184.014	12838.29	
3187.149	12816.62	
3190.28	12859.63	
3193.409	12892.29	
3196.536	12932.63	
3199.659	13001.29	
3202.781	13038.96	
3205.9	13070.63	
3209.016	13058.96	
3212.13	13027.62	
3215.241	12964.29	
3218.35	12871.29	
3221.456	12788.96	
3224.56	12679.62	
3227.661	12592.29	
3230.76	12479.62	
3233.856	12410.29	
3236.95	12290.96	
3240.041	12211.29	
3243.13	12122.29	
3246.216	12095.96	
3249.3	12039.29	
3252.382	11976.29	
3255.46	11942.96	
3258.537	11947.62	
3261.611	11880.62	
3264.682	11885.96	
3267.751	11838.96	
3270.818	11843.62	
3273.882	11781.62	
3276.943	11724.29	
3280.002	11636.96	
3283.059	11520.62	
3286.113	11388.96	
3289.165	11230.29	
3292.214	11060.96	
3295.261	10907.62	
3298.306	10728.96	
3301.348	10558.29	
3304.387	10430.29	
3307.425	10246.29	
3310.459	10119.29	
3313.492	9967.96	
3316.521	9856.96	
3319.549	9775.96	
3322.574	9659.29	
3325.597	9565.96	
3328.617	9518.62	
3331.635	9459.62	
3334.65	9426.96	
3337.663	9362.62	
3340.674	9311.96	
3343.682	9286.29	
3346.688	9256.96	
3349.691	9238.29	
3352.692	9175.96	
3355.691	9120.96	
3358.687	9042.29	
3361.681	8929.29	
3364.673	8831.29	
3367.662	8723.62	
3370.649	8624.62	
3373.633	8510.96	
3376.615	8374.62	
3379.595	8293.62	
3382.572	8179.96	
3385.547	8078.62	
3388.52	7988.29	
3391.49	7858.62	
3394.458	7767.62	
3397.424	7696.63	
3400.387	7607.62	
3403.348	7501.63	
3406.307	7451.29	
3409.263	7398.29	
3412.217	7295.62	
3415.168	7225.96	
3418.118	7164.96	
3421.065	7082.29	
3424.009	7002.96	
3426.951	6947.63	
3429.891	6818.96	
3432.829	6669.96	
3435.764	6562.96	
3438.697	6442.96	
3441.628	6291.29	
3444.557	6156.62	
3447.483	5994.62	
3450.407	5837.96	
3453.328	5686.29	
3456.247	5514.96	
3459.164	5395.63	
3462.079	5244.29	
3464.991	5071.29	
3467.902	4939.29	
3470.809	4810.96	
3473.715	4672.96	
3476.618	4558.63	
3479.519	4445.62	
3482.418	4329.29	
3485.315	4224.62	
3488.209	4112.96	
3491.101	4025.29	
3493.99	3904.29	
3496.878	3821.62	
3499.763	3712.29	
3502.646	3621.63	
3505.527	3504.29	
3508.405	3375.96	
3511.281	3255.96	
3514.155	3125.29	
3517.027	3004.96	
3519.897	2875.96	
3522.764	2742.96	
3525.629	2608.96	
3528.492	2500.62	
3531.352	2387.62	
3534.211	2244.29	
3537.067	2139.29	
3539.921	2023.29	
3542.773	1929.29	
3545.622	1813.63	
3548.469	1713.63	
3551.315	1632.62	
3554.157	1555.62	
3556.998	1480.96	
3559.837	1408.29	
3562.673	1330.62	
3565.507	1265.96	
3568.339	1209.29	
3571.169	1132.63	
3573.996	1061.63	
3576.822	1002.62	
3579.645	931.29	
3582.466	870.62	
3585.285	806.96	
3588.101	742.29	
3590.916	689.62	
3593.728	628.29	
3596.538	549.63	
3599.346	503.96	
3602.152	447.96	
3604.956	392.62	
3607.757	345.96	
3610.556	296.29	
3613.354	255.29	
3616.149	207.29	
3618.942	158.29	
3621.732	120.96	
3624.521	85.96	
3627.307	51.29	
3630.092	16.62	
3632.874	-4.38	
3635.654	-40.04	
3638.432	-83.04	
3641.208	-104.38	
3643.982	-145.38	
3646.753	-167.38	
3649.523	-195.38	
3652.29	-243.04	
3655.055	-270.71	
3657.818	-295.38	
3660.579	-335.04	
3663.338	-364.04	
3666.095	-399.04	
3668.849	-427.71	
3671.602	-450.71	
3674.352	-471.71	
3677.101	-504.38	
3679.847	-530.38	
3682.591	-554.04	
3685.333	-564.71	
3688.073	-588.71	
3690.811	-620.04	
3693.547	-655.71	
3696.281	-645.38	
3699.013	-658.04	
3701.742	-679.38	
3704.47	-689.04	
3707.195	-700.38	
3709.919	-714.04	
3712.64	-729.38	
3715.359	-740.04	
3718.076	-757.38	
3720.792	-768.38	
3723.505	-775.38	
3726.216	-788.04	
3728.925	-799.71	
3731.632	-811.71	
3734.336	-818.38	
3737.039	-830.71	
3739.74	-839.04	
3742.439	-847.04	
3745.136	-857.71	
3747.83	-866.71	
3750.523	-871.38	
3753.213	-872.04	
3755.902	-888.71	
3758.589	-885.38	
3761.273	-897.04	
3763.956	-900.71	
3766.636	-903.04	
3769.315	-911.71	
3771.991	-921.38	
3774.665	-920.38	
3777.338	-927.04	
3780.008	-930.04	
3782.677	-936.71	
3785.343	-941.38	
3788.007	-942.04	
3790.67	-952.04	
3793.33	-960.71	
3795.989	-964.04	
3798.645	-970.38	
3801.299	-968.71	
3803.952	-971.04	
3806.602	-977.04	
3809.251	-983.71	
3811.897	-984.38	
3814.542	-988.04	
3817.184	-988.38	
3819.825	-994.38	
3822.463	-995.71	
3825.1	-1000.71	
3827.735	-1002.71	
3830.367	-1012.71	
3832.998	-1009.04	
3835.627	-1016.04	
3838.253	-1016.38	
3840.878	-1023.71	
3843.501	-1028.04	
3846.122	-1026.71	
3848.741	-1027.04	
3851.358	-1030.04	
3853.973	-1031.38	
3856.586	-1040.38	
3859.197	-1044.38	
3861.806	-1046.04	
3864.414	-1039.04	
3867.019	-1045.71	
3869.622	-1043.38	
3872.224	-1033.04	
3874.823	-1019.38	
3877.421	-997.04	
3880.016	-973.38	
3882.61	-950.38	
3885.202	-949.04	
3887.792	-978.04	
3890.38	-1015.71	
3892.966	-1044.71	
3895.55	-1058.38	
3898.132	-1070.04	
3900.713	-1075.71	
3903.291	-1077.04	
3905.868	-1083.04	
3908.442	-1084.71	
3911.015	-1082.71	
3913.586	-1088.04	
3916.155	-1090.38	
3918.722	-1095.38	
3921.287	-1093.04	
3923.85	-1098.38	
3926.411	-1098.71	
3928.971	-1096.71	
3931.528	-1096.38	
3934.084	-1102.04	
3936.638	-1097.38	
3939.19	-1100.71	
3941.74	-1103.38	
3944.288	-1110.38	
3946.834	-1109.04	
3949.378	-1105.04	
3951.921	-1105.04	
3954.462	-1106.38	
3957	-1103.38	
3959.537	-1099.04	
3962.072	-1097.38	
3964.606	-1099.04	
3967.137	-1101.71	
3969.667	-1101.04	
3972.194	-1095.04	
3974.72	-1095.38	
3977.244	-1094.04	
3979.766	-1086.71	
3982.286	-1088.71	
3984.805	-1081.04	
3987.321	-1087.04	
3989.836	-1085.71	
3992.349	-1082.04	
3994.86	-1082.38	
3997.369	-1083.71	
3999.877	-1082.71	
4002.382	-1081.04	
4004.886	-1085.04	
4007.388	-1086.71	
4009.888	-1083.04	
4012.386	-1092.71	
4014.883	-1089.04	
4017.377	-1086.38	
4019.87	-1087.38	
4022.361	-1092.71	
4024.85	-1094.04	
4027.338	-1097.04	
4029.823	-1087.71	
4032.307	-1095.38	
4034.789	-1092.71	
4037.269	-1091.38	
4039.747	-1094.04	
4042.224	-1101.71	
4044.699	-1104.04	
4047.172	-1100.71	
4049.643	-1100.04	
4052.112	-1098.38	
4054.58	-1093.04	
4057.046	-1097.38	
4059.51	-1104.04	
4061.972	-1094.04	
4064.432	-1102.04	
4066.891	-1100.38	
4069.348	-1099.71	
4071.803	-1099.71	
4074.256	-1100.04	
4076.708	-1093.71	
4079.158	-1094.04	
4081.606	-1098.04	
4084.052	-1098.04	
4086.497	-1101.38	
4088.939	-1097.04	
4091.38	-1105.04	
4093.819	-1102.38	
4096.257	-1158.38	
4098.693	-1157.71	
4101.127	-1157.71	
4103.559	-1156.38	
4105.989	-722.04	
4108.418	-692.71	
4110.845	-662.04	
4113.27	-601.04	
4115.694	-534.71	
4118.115	-443.38	
4120.535	-1100.38	
4122.954	-1103.71	
4125.37	-1102.04	
4127.785	-1105.38	
4130.198	-1105.04	
4132.609	-1103.71	
4135.019	-1161.04	
4137.427	-1160.04	
4139.833	-1158.71	
4142.237	-1159.04	
